TransactionID,Date,CustomerID,CustomerName,Branch,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod
TXN104449,2025-05-08,CUST1019,Sarita Magar,Kathmandu - Kupondole,Dairy,Yogurt (Dahi) 500g,2,115.38,230.76,Cash
TXN102942,2025-08-21,CUST1095,Neha Khadka,Pokhara - Lakeside,Household,Vim Dishwash Bar,2,636.8,1273.6,eSewa
TXN104112,2025-04-09,CUST1086,Prakash Adhikari,Kathmandu - Kupondole,Dairy,Paneer 250g,1,92.04,92.04,Khalti
TXN103981,2025-10-23,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Electronics,Extension Board,4,661.6,2646.4,Khalti
TXN102755,2025-07-14,CUST1043,Neha Maharjan,Butwal - Traffic Chowk,Dairy,Paneer 250g,3,205.58,616.74,Cash
TXN104491,2025-09-29,CUST1060,Kritika Tamang,Lalitpur - Pulchowk,Dairy,DDC Milk 1L,2,180.6,361.2,Bank Transfer
TXN103464,2025-11-20,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Grocery,Wai Wai Noodles (pack),2,836.01,1672.02,eSewa
TXN102120,2025-04-16,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Personal Care,Nivea Body Lotion,2,301.07,602.14,Khalti
TXN103644,2025-10-07,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Electronics,Extension Board,4,2022.21,8088.84,Cash
TXN100864,2025-07-03,CUST1010,Anita Karki,Pokhara - Lakeside,Personal Care,Sanitary Pads Pack,4,520.01,2080.04,eSewa
TXN102707,2025-01-22,CUST1136,Bikash Gurung,Lalitpur - Pulchowk,Grocery,Mustard Oil 1L,1,428.75,428.75,Cash
TXN103743,2025-08-25,CUST1103,Rohit Thapa,Lalitpur - Pulchowk,Beverages,Real Juice 1L,3,385.25,1155.75,Bank Transfer
TXN102124,2025-11-25,CUST1111,Sandip Gurung,Biratnagar - Main Road,Bakery,Chocolate Cake Slice,2,333.46,666.92,Cash
TXN105802,2025-09-20,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Beverages,Gorkha Beer (6-pack),2,142.46,284.92,Khalti
TXN102109,2025-10-03,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Bakery,Sliced Bread,4,300.63,1202.52,eSewa
TXN103018,2025-06-29,CUST1085,Sunita Magar,Bhaktapur - Suryabinayak,Bakery,Sliced Bread,1,263.37,263.37,Cash
TXN105354,2025-12-23,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Apparel,Socks (3-pair pack),4,809.36,3237.44,eSewa
TXN104987,2025-05-25,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Dairy,Yogurt (Dahi) 500g,2,237.94,475.88,Cash
TXN103517,2025-09-19,CUST1039,Sabina Thapa,Chitwan - Bharatpur,Bakery,Chocolate Cake Slice,3,87.08,261.24,Khalti
TXN103842,2025-02-08,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Household,Surf Excel 1kg,1,472.44,472.44,Debit/Credit Card
TXN102327,2025-11-20,CUST1032,Deepak Khadka,Butwal - Traffic Chowk,Beverages,Real Juice 1L,3,97.85,293.55,Khalti
TXN101405,2025-11-26,CUST1123,Sujan Tamang,Kathmandu - New Road,Bakery,Chocolate Cake Slice,1,92.87,92.87,Khalti
TXN102067,2025-11-18,CUST1131,Sabnam Maharjan,Pokhara - Lakeside,Electronics,Extension Board,4,1204.82,4819.28,eSewa
TXN103706,2025-07-22,CUST1110,Sushma Karki,Kathmandu - New Road,Dairy,DDC Milk 1L,4,182.54,730.16,eSewa
TXN103950,2025-11-26,CUST1088,Deepak Lama,Kathmandu - Kupondole,Electronics,Wall Clock,4,3309.21,13236.84,eSewa
TXN102708,2025-06-04,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Household,Vim Dishwash Bar,2,1091.8,2183.6,eSewa
TXN100101,2025-05-06,CUST1057,Neha Karki,Kathmandu - New Road,Electronics,Extension Board,4,1827.04,7308.16,Khalti
TXN104938,2025-09-13,CUST1110,Sushma Karki,Kathmandu - New Road,Electronics,Bluetooth Earphones,1,824.73,824.73,Khalti
TXN104008,2025-09-04,CUST1067,Anita Shrestha,Kathmandu - Kupondole,Dairy,Butter 200g,3,279.71,839.13,Cash
TXN103718,2025-11-28,CUST1057,Neha Karki,Kathmandu - New Road,Electronics,Power Bank 10000mAh,4,1223.73,4894.92,Debit/Credit Card
TXN101361,2025-01-29,CUST1015,Sushma Bhattarai,Kathmandu - Kupondole,Bakery,Butter Cookies,2,323.09,646.18,Khalti
TXN100231,2025-08-22,CUST1039,,Butwal - Traffic Chowk,Grocery,Salt 1kg,2,128.21,256.42,Cash
TXN102728,2025-11-08,CUST1137,Sunita Tamang,Kathmandu - Kupondole,Apparel,Winter Jacket,1,2632.74,2632.74,Debit/Credit Card
TXN100671,2025-02-05,CUST1140,Sabnam Poudel,Pokhara - Lakeside,Household,LED Bulb 9W,3,786.19,2358.57,Cash
TXN105697,2025-09-07,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Apparel,Kids Frock,3,897.92,2693.76,eSewa
TXN104098,2025-05-31,CUST1110,Sushma Karki,Chitwan - Bharatpur,Grocery,Salt 1kg,3,574.71,1724.13,eSewa
TXN104907,2025-11-16,CUST1108,Neha Karki,Bhaktapur - Suryabinayak,Dairy,Yogurt (Dahi) 500g,2,275.76,551.52,Cash
TXN103625,2025-10-21,CUST1069,Bijay Magar,Lalitpur - Pulchowk,Household,Harpic Toilet Cleaner,3,789.99,2369.97,Debit/Credit Card
TXN105803,2025-06-20,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Dairy,Nimbus Cheese Slices,4,352.59,1410.36,Bank Transfer
TXN103416,2025-02-08,CUST1095,Neha Khadka,Pokhara - Lakeside,Grocery,Basmati Rice 5kg,2,422.58,845.16,Bank Transfer
TXN100432,2025-09-19,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Personal Care,Nivea Body Lotion,4,536.1,2144.4,Khalti
TXN100513,2025-10-23,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Household,LED Bulb 9W,1,128.77,128.77,eSewa
TXN104890,2025-12-01,CUST1108,Neha Karki,Bhaktapur - Suryabinayak,Bakery,Khari Biscuit Pack,2,297.43,594.86,eSewa
TXN102122,2025-04-20,CUST1050,Manisha Rai,Pokhara - Lakeside,Grocery,Salt 1kg,4,808.69,3234.76,
TXN100161,2025-11-05,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Electronics,Wall Clock,2,1789.62,3579.24,Debit/Credit Card
TXN105936,2025-01-16,CUST1081,Puja Khadka,Kathmandu - Kupondole,Beverages,Real Juice 1L,2,270.77,541.54,Cash
TXN105227,2025-11-17,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Bakery,Sliced Bread,4,87.92,351.68,Khalti
TXN100229,2025-11-25,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Grocery,Salt 1kg,4,558.92,2235.68,eSewa
TXN104229,2025-01-11,CUST1095,Neha Khadka,Pokhara - Lakeside,Electronics,Power Bank 10000mAh,1,801.39,801.39,Khalti
TXN101000,2025-09-12,CUST1101,Sabnam Bhattarai,Lalitpur - Pulchowk,Personal Care,Colgate Toothpaste,1,635.49,635.49,Cash
TXN105383,2025-07-07,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Beverages,Nescafe Coffee 100g,3,268.76,806.28,Bank Transfer
TXN102489,2025-09-13,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Personal Care,Nivea Body Lotion,2,486.45,972.9,eSewa
TXN102761,2025-01-26,CUST1060,Kritika Tamang,Chitwan - Bharatpur,Personal Care,Sanitary Pads Pack,4,195.34,781.36,eSewa
TXN105412,2025-03-17,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Grocery,Red Lentil (Masoor Dal) 1kg,3,722.79,2168.37,Cash
TXN105897,2025-12-20,CUST1059,Rajesh Shrestha,Kathmandu - New Road,Household,Steel Lunch Box,2,155.67,311.34,Cash
TXN102916,2025-06-28,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Dairy,DDC Milk 1L,2,343.15,686.3,Cash
TXN102537,2025-03-25,CUST1061,Bikash Shrestha,Chitwan - Bharatpur,Electronics,Extension Board,2,563.51,1127.02,Khalti
TXN104437,2025-08-20,CUST1009,Sushma Rai,Kathmandu - New Road,Personal Care,Nivea Body Lotion,2,494.99,989.98,Cash
TXN105077,2025-10-14,CUST1108,Neha Karki,Bhaktapur - Suryabinayak,Household,LED Bulb 9W,4,217.99,871.96,Cash
TXN104120,2025-10-03,CUST1009,Sushma Rai,Kathmandu - New Road,Electronics,Power Bank 10000mAh,3,3212.95,9638.85,Khalti
TXN104899,2025-11-02,CUST1050,Manisha Rai,Pokhara - Lakeside,Beverages,Tea Leaves (Ilam) 250g,4,82.72,330.88,Cash
TXN104698,2025-11-15,CUST1088,Deepak Lama,Kathmandu - Kupondole,Electronics,Power Bank 10000mAh,3,2107.77,6323.31,Khalti
TXN104374,2025-09-07,CUST1053,Deepak Bhattarai,Pokhara - Lakeside,Electronics,Extension Board,3,1665.84,4997.52,
TXN100847,2025-12-16,CUST1135,Sabina Bhattarai,Lalitpur - Pulchowk,Beverages,Coca-Cola 1.5L,1,156.87,156.87,eSewa
TXN101848,2025-01-03,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Dairy,Yogurt (Dahi) 500g,3,328.83,986.49,Cash
TXN100417,2025-03-16,CUST1039,Sabina Thapa,Biratnagar - Main Road,Electronics,Power Bank 10000mAh,3,2776.24,8328.72,Cash
TXN101024,2025-09-23,CUST1115,Rohit Maharjan,Chitwan - Bharatpur,Beverages,Tea Leaves (Ilam) 250g,1,166.31,166.31,
TXN104680,2025-12-20,CUST1076,Bikash Shrestha,Pokhara - Lakeside,Beverages,Gorkha Beer (6-pack),4,139.94,559.76,Debit/Credit Card
TXN104666,2025-12-21,CUST1070,Alina Rai,Kathmandu - Kupondole,Apparel,Socks (3-pair pack),4,647.31,2589.24,eSewa
TXN105285,2025-09-12,CUST1039,Sabina Thapa,Lalitpur - Pulchowk,Apparel,Winter Jacket,2,2708.11,5416.22,Khalti
TXN103717,2025-02-22,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Dairy,DDC Milk 1L,4,87.66,350.64,Debit/Credit Card
TXN104854,2025-09-07,CUST1135,Sabina Bhattarai,Lalitpur - Pulchowk,Beverages,Real Juice 1L,3,300.63,901.89,Cash
TXN100749,2025-04-26,CUST1008,Alina Tamang,Bhaktapur - Suryabinayak,Grocery,Sugar 1kg,4,547.16,2188.64,Debit/Credit Card
TXN105198,2025-09-04,CUST1057,Neha Karki,Butwal - Traffic Chowk,Grocery,Wheat Flour 5kg,2,,1759.42,Cash
TXN103424,2025-03-01,CUST1070,Alina Rai,Kathmandu - Kupondole,Household,Vim Dishwash Bar,3,597.41,1792.23,Cash
TXN101114,2025-10-05,CUST1023,Bikash Rai,Kathmandu - Kupondole,Electronics,Wall Clock,3,3211.15,9633.45,Khalti
TXN105305,2025-10-02,CUST1093,Aashish Magar,Kathmandu - New Road,Dairy,Nimbus Cheese Slices,2,351.96,703.92,Debit/Credit Card
TXN102641,2025-09-16,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Grocery,Wheat Flour 5kg,2,777.21,1554.42,Debit/Credit Card
TXN104428,2025-09-19,CUST1034,Kritika Tamang,Lalitpur - Pulchowk,Beverages,Tea Leaves (Ilam) 250g,2,307.41,614.82,Khalti
TXN105213,2025-03-27,CUST1019,Sarita Magar,Kathmandu - Kupondole,Personal Care,Dove Soap,3,244.96,734.88,eSewa
TXN101309,2025-06-23,CUST1038,Anita Magar,Bhaktapur - Suryabinayak,Household,Harpic Toilet Cleaner,3,965.17,2895.51,Cash
TXN103693,2025-12-04,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Bakery,Chocolate Cake Slice,4,123.92,495.68,Cash
TXN101457,2025-12-11,CUST1102,Sandip Tamang,Lalitpur - Pulchowk,Dairy,Butter 200g,2,205.38,410.76,Cash
TXN103617,2025-07-24,CUST1096,Sabnam Magar,Chitwan - Bharatpur,Apparel,Formal Shirt,4,1660.06,6640.24,eSewa
TXN104211,2025-09-03,CUST1014,Neha Basnet,Kathmandu - Kupondole,Personal Care,Dove Soap,3,460.38,1381.14,Khalti
TXN101880,2025-03-26,CUST1145,Manisha Adhikari,Biratnagar - Main Road,Bakery,Sliced Bread,2,147.57,295.14,Cash
TXN101264,2025-05-25,CUST1014,Neha Basnet,Kathmandu - Kupondole,Dairy,Nimbus Cheese Slices,3,268.44,805.32,
TXN105056,2025-08-03,CUST1069,Bijay Magar,Chitwan - Bharatpur,Grocery,Wheat Flour 5kg,1,151.53,151.53,Debit/Credit Card
TXN105272,2025-09-05,CUST1031,Sabnam Khadka,Kathmandu - Kupondole,Beverages,Tea Leaves (Ilam) 250g,2,80.16,160.32,Debit/Credit Card
TXN100425,2025-09-07,CUST1031,Sabnam Khadka,Kathmandu - New Road,Apparel,Socks (3-pair pack),2,741.48,1482.96,eSewa
TXN100856,2025-03-21,CUST1142,Rohit Maharjan,Lalitpur - Pulchowk,Grocery,Basmati Rice 5kg,1,527.36,527.36,Debit/Credit Card
TXN101525,2025-07-06,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Grocery,Mustard Oil 1L,4,257.13,1028.52,Debit/Credit Card
TXN105563,2025-07-21,CUST1056,Alina Shrestha,Kathmandu - New Road,Electronics,USB Cable Type-C,1,2319.04,2319.04,Khalti
TXN102430,2025-08-07,CUST1005,Milan Lama,Lalitpur - Pulchowk,Beverages,Real Juice 1L,1,233.85,233.85,Bank Transfer
TXN105354,2025-12-23,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Dairy,Paneer 250g,4,194.29,777.16,Bank Transfer
TXN105222,2025-09-23,CUST1041,Sushma Bhattarai,Biratnagar - Main Road,Electronics,Power Bank 10000mAh,4,382.08,1528.32,Khalti
TXN105953,2025-09-30,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Beverages,Coca-Cola 1.5L,2,222.93,445.86,Khalti
TXN103260,2025-11-03,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Bakery,Butter Cookies,3,177.66,532.98,eSewa
TXN102590,2025-02-03,CUST1093,Aashish Magar,Bhaktapur - Suryabinayak,Electronics,Extension Board,2,2929.84,5859.68,Cash
TXN105336,2025-09-24,CUST1015,Sushma Bhattarai,Kathmandu - Kupondole,Beverages,Gorkha Beer (6-pack),3,437.47,1312.41,eSewa
TXN100463,2025-06-09,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Grocery,Red Lentil (Masoor Dal) 1kg,1,358.21,358.21,eSewa
TXN101331,2025-11-23,CUST1080,Sandip Basnet,Chitwan - Bharatpur,Beverages,Coca-Cola 1.5L,4,172.12,688.48,Debit/Credit Card
TXN100581,2025-04-28,CUST1091,Rajesh Thapa,Bhaktapur - Suryabinayak,Electronics,Power Bank 10000mAh,1,1267.57,1267.57,Khalti
TXN100572,2025-06-01,CUST1042,Manisha Basnet,Kathmandu - New Road,Grocery,Wheat Flour 5kg,4,267.7,1070.8,Khalti
TXN102641,2025-09-16,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Grocery,Red Lentil (Masoor Dal) 1kg,1,195.73,195.73,Cash
TXN100046,2025-11-28,CUST1093,Aashish Magar,Bhaktapur - Suryabinayak,Beverages,Gorkha Beer (6-pack),4,446.95,1787.8,Khalti
TXN103512,2025-10-28,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Household,Vim Dishwash Bar,4,515.77,2063.08,eSewa
TXN104169,2025-11-15,CUST1009,Sushma Rai,Kathmandu - New Road,Beverages,Nescafe Coffee 100g,3,111.67,335.01,eSewa
TXN104670,2025-06-14,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Bakery,Chocolate Cake Slice,3,55.02,165.06,Bank Transfer
TXN100469,2025-11-19,CUST1108,Neha Karki,Butwal - Traffic Chowk,Personal Care,Dove Soap,3,428.13,1284.39,Khalti
TXN103307,2025-10-09,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Grocery,Basmati Rice 5kg,1,772.73,772.73,Bank Transfer
TXN101835,2025-04-17,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Personal Care,Sanitary Pads Pack,2,204.32,408.64,Khalti
TXN101445,2025-11-04,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Apparel,Winter Jacket,3,1070.88,3212.64,Cash
TXN104535,2025-12-28,CUST1128,Milan Karki,Kathmandu - New Road,Household,LED Bulb 9W,4,1014.26,4057.04,Bank Transfer
TXN102231,2025-05-30,CUST1050,Manisha Rai,Pokhara - Lakeside,Bakery,Butter Cookies,1,66.02,66.02,Debit/Credit Card
TXN101925,2025-12-07,CUST1135,Sabina Bhattarai,Pokhara - Lakeside,Apparel,Cotton T-Shirt,1,2418.48,2418.48,
TXN100238,2025-01-25,CUST1110,Sushma Karki,Kathmandu - New Road,Household,Surf Excel 1kg,4,440.5,1762.0,Debit/Credit Card
TXN104280,2025-09-03,CUST1074,Bikash Rai,Kathmandu - Kupondole,Dairy,DDC Milk 1L,2,273.6,547.2,eSewa
TXN101935,2025-04-14,CUST1061,Bikash Shrestha,Chitwan - Bharatpur,Household,LED Bulb 9W,4,484.04,1936.16,Cash
TXN104592,2025-11-04,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Household,LED Bulb 9W,1,665.01,665.01,eSewa
TXN103548,2025-01-15,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Personal Care,Dove Soap,3,548.06,1644.18,eSewa
TXN104319,2025-09-25,CUST1040,Puja Gurung,Kathmandu - New Road,Household,Steel Lunch Box,2,542.01,1084.02,Cash
TXN101150,2025-10-30,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Electronics,Wall Clock,1,3256.51,3256.51,Khalti
TXN105461,2025-07-11,CUST1083,Rohit Shrestha,Kathmandu - New Road,Personal Care,Colgate Toothpaste,4,418.09,1672.36,Cash
TXN105780,2025-07-29,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Grocery,Red Lentil (Masoor Dal) 1kg,3,512.98,1538.94,Cash
TXN104075,2025-09-19,CUST1015,Sushma Bhattarai,Kathmandu - Kupondole,Personal Care,Head & Shoulders Shampoo,2,444.54,889.08,Khalti
TXN100002,2025-06-27,CUST1040,Puja Gurung,Butwal - Traffic Chowk,Grocery,Sugar 1kg,1,,659.54,Bank Transfer
TXN103089,2025-09-10,CUST1100,Sujan Shrestha,Kathmandu - New Road,Electronics,Wall Clock,1,2543.16,2543.16,Cash
TXN103666,2025-11-06,CUST1066,Kritika Khadka,Chitwan - Bharatpur,Bakery,Chocolate Cake Slice,3,153.31,459.93,Cash
TXN100825,2025-11-12,CUST1048,Kritika Rai,Kathmandu - New Road,Household,Steel Lunch Box,4,212.98,851.92,Khalti
TXN104078,2025-09-03,CUST1130,,Bhaktapur - Suryabinayak,Dairy,DDC Milk 1L,4,304.74,1218.96,Debit/Credit Card
TXN101694,2025-10-17,CUST1010,Anita Karki,Chitwan - Bharatpur,Electronics,Extension Board,4,3264.1,13056.4,Cash
TXN104987,2025-05-25,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Beverages,Tea Leaves (Ilam) 250g,4,374.55,1498.2,Cash
TXN104597,2025-04-01,CUST1110,Sushma Karki,Kathmandu - New Road,Personal Care,Colgate Toothpaste,2,543.46,1086.92,eSewa
TXN101356,2025-11-29,CUST1030,Kiran Maharjan,Pokhara - Lakeside,Bakery,Butter Cookies,1,343.76,343.76,eSewa
TXN102346,2025-12-11,CUST1127,Sunita Adhikari,Kathmandu - New Road,Dairy,DDC Milk 1L,4,78.23,312.92,Cash
TXN101441,2025-01-10,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Electronics,Extension Board,4,1720.59,6882.36,Cash
TXN100187,2025-09-30,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Household,Harpic Toilet Cleaner,1,397.74,397.74,Debit/Credit Card
TXN105033,2025-01-27,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,,Steel Lunch Box,2,1007.52,2015.04,eSewa
TXN100282,2025-03-02,CUST1001,Deepak Lama,Bhaktapur - Suryabinayak,Apparel,Cotton T-Shirt,1,1703.39,1703.39,Cash
TXN105721,2025-02-20,CUST1013,Kiran Shrestha,Biratnagar - Main Road,Electronics,Power Bank 10000mAh,2,2720.09,5440.18,Khalti
TXN103720,2025-11-15,CUST1128,Milan Karki,Kathmandu - New Road,Grocery,Salt 1kg,1,178.06,178.06,eSewa
TXN105372,2025-09-08,CUST1068,Sarita Adhikari,Pokhara - Lakeside,Apparel,Cotton T-Shirt,2,458.13,916.26,Khalti
TXN101466,2025-08-06,CUST1045,Sunita Magar,Kathmandu - Kupondole,Apparel,Formal Shirt,1,2719.0,2719.0,Khalti
TXN101741,2025-10-31,CUST1004,Rajesh Adhikari,Kathmandu - Kupondole,Dairy,Yogurt (Dahi) 500g,4,229.9,919.6,Khalti
TXN105875,2025-05-18,CUST1036,Sunita Maharjan,Lalitpur - Pulchowk,Bakery,Sliced Bread,3,40.46,121.38,eSewa
TXN103053,2025-09-11,CUST1054,,Bhaktapur - Suryabinayak,Beverages,Tea Leaves (Ilam) 250g,3,454.19,1362.57,Debit/Credit Card
TXN102641,2025-09-16,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Bakery,Butter Cookies,4,,324.44,eSewa
TXN104934,2025-09-25,CUST1149,Sarita Poudel,Pokhara - Lakeside,Electronics,Wall Clock,4,376.98,1507.92,Cash
TXN100472,2025-07-26,CUST1050,Manisha Rai,Kathmandu - Kupondole,Dairy,Yogurt (Dahi) 500g,1,301.25,301.25,Cash
TXN105039,2025-08-28,CUST1130,Alina Rai,Kathmandu - Kupondole,Electronics,Wall Clock,3,3438.82,10316.46,eSewa
TXN102096,2025-09-06,CUST1069,Bijay Magar,Lalitpur - Pulchowk,Beverages,Tea Leaves (Ilam) 250g,4,105.89,423.56,Cash
TXN103010,2025-06-20,CUST1019,Sarita Magar,Kathmandu - Kupondole,Beverages,Nescafe Coffee 100g,3,226.61,679.83,Cash
TXN101217,2025-08-16,CUST1012,Sabina Maharjan,Lalitpur - Pulchowk,Grocery,Wai Wai Noodles (pack),2,420.99,841.98,Khalti
TXN100319,2025-09-26,CUST1009,Sushma Rai,Kathmandu - New Road,Dairy,Butter 200g,1,378.81,378.81,Cash
TXN102950,2025-05-10,CUST1008,Alina Tamang,Bhaktapur - Suryabinayak,Dairy,Butter 200g,3,127.43,382.29,eSewa
TXN104748,2025-11-13,CUST1037,Kritika Gurung,Kathmandu - New Road,Beverages,Gorkha Beer (6-pack),4,164.62,658.48,eSewa
TXN103049,2025-09-28,CUST1057,Neha Karki,Kathmandu - New Road,Beverages,Coca-Cola 1.5L,3,376.4,1129.2,eSewa
TXN104597,2025-04-01,CUST1110,Sushma Karki,Kathmandu - New Road,Grocery,Sugar 1kg,4,705.47,2821.88,Cash
TXN105879,2025-08-16,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Personal Care,Colgate Toothpaste,4,142.13,568.52,Cash
TXN105424,2025-12-29,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Electronics,Wall Clock,2,980.31,1960.62,eSewa
TXN101942,2025-11-27,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Grocery,Sugar 1kg,4,538.45,2153.8,Cash
TXN103316,2025-09-23,CUST1050,Manisha Rai,Pokhara - Lakeside,Grocery,Red Lentil (Masoor Dal) 1kg,3,891.6,2674.8,Khalti
TXN103282,2025-03-07,CUST1005,Milan Lama,Butwal - Traffic Chowk,Dairy,Nimbus Cheese Slices,3,293.73,881.19,Cash
TXN105419,2025-08-17,CUST1144,Milan Khadka,Kathmandu - New Road,Household,Steel Lunch Box,3,935.56,2806.68,Cash
TXN104056,2025-10-14,CUST1056,Alina Shrestha,Kathmandu - New Road,Household,Steel Lunch Box,4,610.19,2440.76,Cash
TXN101511,2025-09-17,CUST1139,Sabnam Adhikari,Bhaktapur - Suryabinayak,Beverages,Coca-Cola 1.5L,1,312.71,312.71,Khalti
TXN100562,2025-04-12,CUST1099,Rohit Magar,Kathmandu - Kupondole,Apparel,Kids Frock,1,2858.15,2858.15,Cash
TXN104880,2025-01-09,CUST1036,Sunita Maharjan,Kathmandu - Kupondole,Bakery,Sliced Bread,2,244.79,489.58,Cash
TXN102175,2025-09-24,CUST1017,Nabin Lama,Kathmandu - Kupondole,Apparel,Winter Jacket,1,2955.56,2955.56,eSewa
TXN102995,2025-07-27,CUST1041,Sushma Bhattarai,Bhaktapur - Suryabinayak,Household,Steel Lunch Box,2,1080.81,2161.62,Cash
TXN100174,2025-03-27,CUST1000,Rohit Gurung,Pokhara - Lakeside,Grocery,Salt 1kg,3,840.52,2521.56,Cash
TXN103207,2025-02-04,CUST1032,Deepak Khadka,Butwal - Traffic Chowk,Personal Care,Head & Shoulders Shampoo,4,358.81,1435.24,Debit/Credit Card
TXN103657,2025-09-18,CUST1020,Deepak Magar,Kathmandu - Kupondole,Bakery,Chocolate Cake Slice,2,133.66,267.32,Khalti
TXN104180,2025-11-10,CUST1056,Alina Shrestha,Kathmandu - New Road,Apparel,Socks (3-pair pack),1,2989.34,2989.34,Khalti
TXN105983,2025-12-05,CUST1036,Sunita Maharjan,Kathmandu - Kupondole,Personal Care,Sanitary Pads Pack,2,193.57,387.14,Cash
TXN101768,2025-09-08,CUST1092,Anita Basnet,Butwal - Traffic Chowk,Apparel,Socks (3-pair pack),4,588.6,2354.4,Cash
TXN101421,2025-04-09,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Electronics,Bluetooth Earphones,3,861.58,2584.74,eSewa
TXN102812,2025-11-06,CUST1142,Rohit Maharjan,Lalitpur - Pulchowk,Personal Care,Sanitary Pads Pack,3,168.78,506.34,Cash
TXN104785,2025-10-24,CUST1019,Sarita Magar,Kathmandu - Kupondole,Beverages,Nescafe Coffee 100g,4,337.74,1350.96,Cash
TXN104103,2025-11-08,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Electronics,USB Cable Type-C,4,3283.27,13133.08,Khalti
TXN104979,2025-04-10,CUST1056,Alina Shrestha,Kathmandu - New Road,Household,Harpic Toilet Cleaner,2,147.13,294.26,Cash
TXN103410,2025-11-15,CUST1118,Alina Shrestha,Biratnagar - Main Road,Household,Harpic Toilet Cleaner,4,1157.14,4628.56,Khalti
TXN103426,2025-02-06,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Electronics,Wall Clock,4,1671.24,6684.96,Khalti
TXN102507,2025-10-17,CUST1009,Sushma Rai,Kathmandu - New Road,Apparel,Winter Jacket,3,1738.13,5214.39,Cash
TXN103557,2025-05-27,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Electronics,Bluetooth Earphones,2,838.78,1677.56,Cash
TXN104917,2025-03-28,CUST1022,Bijay Gurung,Kathmandu - Kupondole,Grocery,Basmati Rice 5kg,4,209.66,838.64,eSewa
TXN101348,2025-09-18,CUST1002,Kritika Bhattarai,Kathmandu - Kupondole,Grocery,Wheat Flour 5kg,3,825.44,2476.32,Khalti
TXN100884,2025-04-30,CUST1009,Sushma Rai,Kathmandu - New Road,Personal Care,Sanitary Pads Pack,1,376.28,376.28,Cash
TXN102441,2025-11-01,CUST1101,Sabnam Bhattarai,Kathmandu - New Road,Apparel,Winter Jacket,2,1521.07,3042.14,eSewa
TXN100313,2025-10-10,CUST1036,Sunita Maharjan,Kathmandu - Kupondole,Bakery,Sliced Bread,3,308.09,924.27,Khalti
